report_id,timestamp,site,site_type,area,latitude,longitude,shift,worker_id,role,hazard_type,severity,ppe_compliant,near_miss,injury,resolved,time_to_close_hours,risk_score,equipment_id,temperature_c,visibility_m
RPT10713,2025-10-24 20:29:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.851013,-115.135393,Evening,WKR5709,Geologist,Equipment Interference,1,True,1,0,True,3.33,25,EQ602,32.0,-9.7
RPT10714,2025-10-21 02:42:51.452014,North Ridge Mine,underground,Maintenance Bay,50.110809,-113.996314,Day,WKR4410,Processing Technician,Slip/Trip,3,True,0,0,True,10.88,63,,27.7,-0.0
RPT10715,2025-10-17 20:22:51.452014,Mill Complex,processing,Maintenance Bay,50.189906,-114.198675,Day,WKR1099,Operator,Electrical,2,True,0,0,True,8.51,76,EQ621,17.4,35.1
RPT10716,2025-11-07 21:22:51.452014,Mill Complex,processing,Shaft 2,50.185322,-114.209263,Evening,WKR2013,Geologist,Environmental,1,True,0,0,True,3.93,52,,18.1,42.3
RPT10717,2025-06-24 16:18:51.452014,Mill Complex,processing,Shaft 2,50.187079,-114.196562,Day,WKR2244,Supervisor,Equipment Interference,3,False,0,0,True,18.69,61,EQ133,24.6,81.5
RPT10718,2025-08-14 02:44:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.850623,-115.112362,Day,WKR7984,Safety Officer,Chemical,2,True,1,0,True,22.56,65,,28.4,16.7
RPT10719,2025-08-22 02:20:51.452014,Surface Operations,surface,Surface Pit,50.052907,-114.298228,Night,WKR3713,Operator,Ground Instability,1,True,0,0,True,3.66,71,,19.3,40.8
RPT10720,2025-10-12 11:32:51.452014,Mill Complex,processing,Shaft 1,50.193561,-114.190606,Night,WKR5177,Engineer,Fire/Explosion,2,True,0,0,False,,63,EQ383,19.0,62.2
RPT10721,2025-11-22 02:12:51.452014,Lakeview Shaft,underground,Mill Floor,49.836034,-115.132093,Day,WKR2542,Geologist,Slip/Trip,3,True,0,0,True,9.34,68,,31.4,-0.3
RPT10722,2025-06-08 20:14:51.452014,Lakeview Shaft,underground,Conveyor,49.854953,-115.120067,Day,WKR1234,Supervisor,Visibility,5,True,0,0,True,183.2,91,,36.3,14.9
RPT10723,2025-10-24 01:31:51.452014,Mill Complex,processing,Conveyor,50.188007,-114.203495,Evening,WKR4506,Geologist,Slip/Trip,2,True,1,0,False,,47,,26.0,32.4
RPT10724,2025-08-03 03:22:51.452014,Mill Complex,processing,Mill Floor,50.198832,-114.193538,Evening,WKR4340,Logistics,Ergonomics,3,True,0,0,False,,68,,24.7,41.5
RPT10725,2025-10-07 07:46:51.452014,Mill Complex,processing,Shaft 2,50.2133,-114.196584,Night,WKR7152,Logistics,Environmental,2,True,0,0,True,8.11,44,,27.5,54.3
RPT10726,2025-11-03 21:18:51.452014,Lakeview Shaft,underground,Loading Bay,49.846203,-115.11901,Day,WKR8934,Operator,Ground Instability,1,True,1,0,True,8.48,62,,30.3,8.9
RPT10727,2025-07-22 01:16:51.452014,Mill Complex,processing,Shaft 1,50.205612,-114.195499,Day,WKR6825,Maintenance,Ergonomics,2,False,0,0,True,8.47,73,,25.3,55.7
RPT10728,2025-08-03 12:19:51.452014,North Ridge Mine,underground,Shaft 1,50.098637,-114.027089,Day,WKR4812,Operator,Other,3,True,0,0,True,55.47,62,,26.8,7.0
RPT10729,2025-09-14 22:00:51.452014,Lakeview Shaft,underground,Loading Bay,49.851004,-115.133578,Evening,WKR7570,Safety Officer,Ergonomics,1,True,1,0,True,3.28,50,,30.4,-3.4
RPT10730,2025-06-30 07:05:51.452014,Surface Operations,surface,Conveyor,50.042317,-114.316008,Night,WKR6182,Engineer,Equipment Interference,5,True,0,0,True,99.19,69,EQ922,23.1,68.8
RPT10731,2025-06-20 10:42:51.452014,Surface Operations,surface,Conveyor,50.051075,-114.305853,Evening,WKR8252,Supervisor,Slip/Trip,1,True,0,0,True,10.16,43,,26.5,68.5
RPT10732,2025-07-11 02:09:51.452014,North Ridge Mine,underground,Shaft 2,50.12211,-114.031388,Day,WKR9382,Processing Technician,Slip/Trip,3,True,0,0,True,79.38,56,,32.1,-7.1
RPT10733,2025-08-17 18:38:51.452014,North Ridge Mine,underground,Shaft 2,50.125454,-114.015669,Evening,WKR2538,Processing Technician,Other,3,True,0,0,True,6.1,83,,36.6,19.5
RPT10734,2025-10-14 08:04:51.452014,Surface Operations,surface,Shaft 2,50.056028,-114.306357,Night,WKR2775,Geologist,Ground Instability,3,True,0,0,True,40.58,91,,34.6,64.3
RPT10735,2025-10-23 08:25:51.452014,North Ridge Mine,underground,Conveyor,50.127111,-114.009769,Day,WKR2897,Geologist,Other,3,True,0,0,False,,66,,30.5,-19.9
RPT10736,2025-08-04 17:41:51.452014,Mill Complex,processing,Shaft 2,50.192181,-114.226813,Night,WKR1003,Operator,Ground Instability,1,False,0,0,True,3.0,60,,25.8,28.1
RPT10737,2025-10-27 18:49:51.452014,Mill Complex,processing,Maintenance Bay,50.185432,-114.198704,Night,WKR1634,Logistics,Slip/Trip,1,True,1,0,True,5.57,38,,22.7,42.3
RPT10738,2025-09-14 07:52:51.452014,Lakeview Shaft,underground,Crusher,49.851814,-115.119204,Day,WKR2854,Safety Officer,Environmental,1,True,0,0,True,2.85,37,,31.0,10.0
RPT10739,2025-07-11 23:58:51.452014,North Ridge Mine,underground,Shaft 2,50.122795,-114.023245,Day,WKR3328,Maintenance,Chemical,2,True,0,0,True,4.43,57,,31.3,23.3
RPT10740,2025-06-10 14:37:51.452014,Lakeview Shaft,underground,Loading Bay,49.853611,-115.118308,Day,WKR6527,Maintenance,Other,5,True,0,0,True,409.79,100,,35.5,-15.4
RPT10741,2025-11-06 06:43:51.452014,North Ridge Mine,underground,Maintenance Bay,50.114478,-114.010204,Day,WKR4698,Maintenance,Visibility,4,True,0,0,True,76.44,92,,34.8,12.5
RPT10742,2025-10-17 16:36:51.452014,Surface Operations,surface,Conveyor,50.045824,-114.297189,Day,WKR2504,Processing Technician,Electrical,2,True,0,0,True,16.23,57,EQ931,12.4,61.5
RPT10743,2025-08-05 04:18:51.452014,Mill Complex,processing,Conveyor,50.185328,-114.186808,Day,WKR7496,Processing Technician,Other,5,True,0,0,True,711.05,93,,18.6,54.9
RPT10744,2025-07-26 22:16:51.452014,Lakeview Shaft,underground,Surface Pit,49.837151,-115.120603,Day,WKR8161,Operator,Fire/Explosion,1,True,0,0,True,4.61,21,EQ588,34.5,-8.4
RPT10745,2025-06-23 16:24:51.452014,North Ridge Mine,underground,Crusher,50.114378,-114.030033,Day,WKR3856,Maintenance,Slip/Trip,2,True,0,0,True,2.59,51,,28.4,-8.5
RPT10746,2025-06-11 10:38:51.452014,Mill Complex,processing,Conveyor,50.213616,-114.208928,Evening,WKR8329,Engineer,Equipment Interference,4,True,0,0,True,65.02,58,EQ477,14.8,71.5
RPT10747,2025-07-02 10:16:51.452014,Lakeview Shaft,underground,Crusher,49.855307,-115.144044,Evening,WKR4534,Processing Technician,Ergonomics,1,False,1,0,True,7.11,47,,26.1,29.9
RPT10748,2025-05-28 03:01:51.452014,Mill Complex,processing,Surface Pit,50.198501,-114.207942,Night,WKR1096,Logistics,Ground Instability,2,True,0,0,True,19.4,50,,19.9,54.0
RPT10749,2025-08-05 21:06:51.452014,Surface Operations,surface,Shaft 1,50.05406,-114.297078,Day,WKR4111,Maintenance,Fire/Explosion,4,True,0,0,False,,93,EQ937,24.9,51.9
RPT10750,2025-06-04 11:04:51.452014,North Ridge Mine,underground,Shaft 2,50.104106,-114.022459,Night,WKR2860,Operator,Visibility,4,True,0,1,True,112.3,69,,29.2,3.2
RPT10751,2025-08-28 04:16:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.850462,-115.128478,Day,WKR6457,Engineer,Ground Instability,3,True,0,0,True,32.61,54,,32.3,4.0
RPT10752,2025-09-24 08:59:51.452014,North Ridge Mine,underground,Surface Pit,50.106825,-114.040675,Day,WKR8173,Logistics,Slip/Trip,5,True,0,0,True,377.1,84,,29.6,16.2
RPT10753,2025-09-14 06:49:51.452014,Lakeview Shaft,underground,Loading Bay,49.836341,-115.124145,Evening,WKR1266,Geologist,Ergonomics,3,True,0,0,True,16.83,61,,29.8,9.9
RPT10754,2025-11-10 23:27:51.452014,Lakeview Shaft,underground,Crusher,49.844379,-115.106514,Day,WKR7440,Operator,Slip/Trip,2,True,0,0,True,7.82,49,,31.5,11.1
RPT10755,2025-07-10 08:58:51.452014,Mill Complex,processing,Maintenance Bay,50.215393,-114.197143,Evening,WKR4018,Logistics,Slip/Trip,5,True,0,0,True,491.46,83,,15.4,39.3
RPT10756,2025-06-12 13:30:51.452014,Lakeview Shaft,underground,Shaft 2,49.841517,-115.132952,Day,WKR8780,Safety Officer,Ergonomics,3,True,0,0,True,8.42,76,,32.0,9.0
RPT10757,2025-08-01 11:13:51.452014,Surface Operations,surface,Maintenance Bay,50.059148,-114.295449,Day,WKR9543,Processing Technician,Electrical,3,True,0,0,True,15.31,69,EQ559,16.6,13.9
RPT10758,2025-07-09 17:23:51.452014,Mill Complex,processing,Conveyor,50.211665,-114.197965,Day,WKR1975,Operator,Equipment Interference,1,False,1,0,False,,70,EQ800,25.0,60.7
RPT10759,2025-11-20 19:26:51.452014,Lakeview Shaft,underground,Shaft 1,49.833444,-115.127031,Day,WKR7486,Safety Officer,Other,3,True,0,0,True,56.29,55,,37.9,7.0
RPT10760,2025-11-04 11:37:51.452014,North Ridge Mine,underground,Shaft 1,50.112362,-114.0211,Night,WKR7922,Geologist,Slip/Trip,1,False,0,0,True,3.22,57,,25.3,24.7
RPT10761,2025-06-25 08:31:51.452014,Mill Complex,processing,Conveyor,50.199464,-114.200867,Night,WKR7611,Processing Technician,Other,2,False,0,0,True,5.88,66,,20.9,36.2
RPT10762,2025-07-20 03:20:51.452014,Mill Complex,processing,Shaft 2,50.229085,-114.196795,Night,WKR4977,Safety Officer,Visibility,1,True,0,0,True,4.93,36,,21.8,56.4
RPT10763,2025-09-10 03:48:51.452014,North Ridge Mine,underground,Loading Bay,50.114904,-114.014981,Night,WKR8797,Processing Technician,Slip/Trip,1,True,0,0,True,2.31,44,,29.1,4.1
RPT10764,2025-07-04 06:35:51.452014,Surface Operations,surface,Loading Bay,50.047374,-114.293356,Night,WKR9468,Safety Officer,Ergonomics,3,True,0,0,True,18.69,85,,19.6,46.1
RPT10765,2025-10-23 23:08:51.452014,Lakeview Shaft,underground,Shaft 2,49.84677,-115.126186,Night,WKR1808,Logistics,Visibility,5,True,0,0,True,341.46,91,,31.3,20.4
RPT10766,2025-10-08 03:36:51.452014,Lakeview Shaft,underground,Shaft 2,49.826169,-115.120846,Night,WKR8866,Operator,Equipment Interference,2,True,0,0,True,3.32,42,EQ111,32.2,-23.2
RPT10767,2025-06-18 20:44:51.452014,North Ridge Mine,underground,Loading Bay,50.102671,-114.011583,Day,WKR7740,Operator,Environmental,3,True,0,0,True,21.42,30,,33.2,2.1
RPT10768,2025-07-15 04:47:51.452014,Mill Complex,processing,Loading Bay,50.186148,-114.20423,Night,WKR9413,Operator,Ergonomics,2,False,0,0,True,6.09,83,,20.6,26.2
RPT10769,2025-07-26 01:50:51.452014,Lakeview Shaft,underground,Surface Pit,49.83637,-115.099469,Night,WKR5631,Safety Officer,Ground Instability,3,True,0,0,True,46.31,78,,31.7,-15.8
RPT10770,2025-07-03 10:40:51.452014,Surface Operations,surface,Conveyor,50.067424,-114.301436,Night,WKR4333,Maintenance,Slip/Trip,1,True,1,0,True,3.28,64,,24.9,38.1
RPT10771,2025-07-08 16:09:51.452014,Mill Complex,processing,Crusher,50.199284,-114.208871,Day,WKR5699,Maintenance,Slip/Trip,2,True,1,0,False,,58,,26.3,37.1
RPT10772,2025-06-30 11:49:51.452014,Lakeview Shaft,underground,Shaft 1,49.848144,-115.107834,Night,WKR4118,Maintenance,Slip/Trip,1,True,1,0,True,2.27,44,,36.2,-19.3
RPT10773,2025-10-18 22:38:51.452014,Surface Operations,surface,Crusher,50.046195,-114.304533,Night,WKR6636,Safety Officer,Other,1,True,0,0,True,4.34,50,,19.1,58.5
RPT10774,2025-10-09 04:05:51.452014,Mill Complex,processing,Maintenance Bay,50.197879,-114.221231,Night,WKR8538,Operator,Environmental,2,False,0,0,True,13.17,84,,20.6,7.5
RPT10775,2025-07-04 22:56:51.452014,North Ridge Mine,underground,Maintenance Bay,50.109743,-114.002941,Day,WKR1704,Supervisor,Environmental,2,True,1,0,False,,65,,29.6,3.2
RPT10776,2025-10-29 05:40:51.452014,Mill Complex,processing,Loading Bay,50.210137,-114.207722,Day,WKR5986,Operator,Visibility,2,True,0,0,True,4.56,51,,18.3,48.1
RPT10777,2025-07-19 00:54:51.452014,Lakeview Shaft,underground,Shaft 2,49.846155,-115.12609,Day,WKR9176,Operator,Slip/Trip,4,True,0,0,True,128.7,60,,30.1,6.2
RPT10778,2025-10-30 15:34:51.452014,Mill Complex,processing,Shaft 2,50.199304,-114.200523,Day,WKR6184,Logistics,Equipment Interference,1,True,0,0,True,11.57,37,EQ591,25.0,30.6
RPT10779,2025-10-31 06:29:51.452014,Mill Complex,processing,Shaft 1,50.207402,-114.189515,Evening,WKR7921,Operator,Ground Instability,3,True,0,0,False,,64,,19.4,45.6
RPT10780,2025-10-24 14:24:51.452014,Lakeview Shaft,underground,Surface Pit,49.845212,-115.137884,Day,WKR3143,Maintenance,Visibility,1,False,1,0,True,3.44,44,,24.8,22.8
RPT10781,2025-07-27 21:07:51.452014,Surface Operations,surface,Loading Bay,50.022988,-114.308642,Day,WKR9969,Operator,Equipment Interference,3,False,0,0,True,24.19,94,EQ904,14.1,45.4
RPT10782,2025-07-30 19:13:51.452014,Surface Operations,surface,Surface Pit,50.052474,-114.303375,Day,WKR6702,Logistics,Other,3,True,0,0,False,,49,,20.8,90.5
RPT10783,2025-06-16 06:11:51.452014,Lakeview Shaft,underground,Surface Pit,49.85801,-115.109403,Evening,WKR2890,Processing Technician,Other,4,True,0,0,True,38.75,80,,30.1,32.7
RPT10784,2025-08-20 20:18:51.452014,Surface Operations,surface,Maintenance Bay,50.055089,-114.298769,Day,WKR8728,Operator,Other,2,True,0,0,True,3.47,74,,24.1,38.5
RPT10785,2025-07-04 23:26:51.452014,Mill Complex,processing,Conveyor,50.198128,-114.200616,Day,WKR2569,Operator,Environmental,3,True,0,0,True,23.02,67,,24.7,57.9
RPT10786,2025-11-02 05:01:51.452014,North Ridge Mine,underground,Maintenance Bay,50.112532,-114.014881,Night,WKR6300,Geologist,Equipment Interference,2,True,1,0,True,11.17,67,EQ542,24.1,19.2
RPT10787,2025-08-06 21:33:51.452014,Surface Operations,surface,Mill Floor,50.072309,-114.303877,Day,WKR2772,Operator,Ergonomics,2,True,0,0,True,6.44,47,,26.3,40.3
RPT10788,2025-06-13 13:58:51.452014,North Ridge Mine,underground,Conveyor,50.124564,-114.018526,Night,WKR5342,Operator,Ground Instability,5,True,0,0,True,158.97,86,,26.8,20.1
RPT10789,2025-10-16 05:44:51.452014,Lakeview Shaft,underground,Loading Bay,49.862264,-115.130895,Night,WKR7673,Engineer,Other,2,True,1,0,True,9.22,39,,28.3,45.7
RPT10790,2025-10-03 00:42:51.452014,North Ridge Mine,underground,Surface Pit,50.113621,-114.008775,Day,WKR7409,Operator,Slip/Trip,2,True,0,0,False,,22,,28.0,22.8
RPT10791,2025-06-01 12:48:51.452014,Surface Operations,surface,Conveyor,50.03918,-114.309674,Day,WKR1380,Operator,Environmental,2,True,0,0,True,6.25,68,,25.2,58.3
RPT10792,2025-07-21 23:18:51.452014,Mill Complex,processing,Conveyor,50.19368,-114.213214,Evening,WKR4343,Supervisor,Slip/Trip,1,False,0,0,True,2.64,71,,17.5,73.2
RPT10793,2025-06-08 17:59:51.452014,North Ridge Mine,underground,Conveyor,50.121716,-114.013377,Night,WKR3061,Logistics,Environmental,1,True,0,0,True,3.8,32,,28.7,14.9
RPT10794,2025-09-01 07:01:51.452014,North Ridge Mine,underground,Shaft 1,50.113691,-114.031668,Day,WKR3290,Operator,Visibility,1,False,0,0,True,2.27,50,,28.7,21.0
RPT10795,2025-06-14 04:29:51.452014,Lakeview Shaft,underground,Crusher,49.850172,-115.126119,Evening,WKR6663,Safety Officer,Slip/Trip,2,True,0,0,False,,59,,25.5,13.0
RPT10796,2025-08-19 03:40:51.452014,Mill Complex,processing,Loading Bay,50.180918,-114.189289,Evening,WKR5173,Safety Officer,Slip/Trip,1,True,0,0,True,3.34,63,,20.3,31.7
RPT10797,2025-07-23 04:58:51.452014,Mill Complex,processing,Shaft 2,50.193092,-114.18437,Night,WKR2676,Engineer,Other,3,False,0,0,True,11.25,71,,29.3,21.2
RPT10798,2025-08-22 19:40:51.452014,Mill Complex,processing,Shaft 1,50.175763,-114.210846,Night,WKR6661,Operator,Ground Instability,1,True,0,0,True,3.85,52,,28.0,46.5
RPT10799,2025-07-28 09:51:51.452014,North Ridge Mine,underground,Maintenance Bay,50.139825,-114.030671,Day,WKR7759,Processing Technician,Slip/Trip,1,True,1,0,True,1.26,28,,34.5,-3.2
RPT10800,2025-08-27 19:29:51.452014,Lakeview Shaft,underground,Surface Pit,49.838564,-115.129762,Day,WKR9975,Engineer,Slip/Trip,4,True,0,0,True,66.1,69,,28.6,0.8
RPT10801,2025-11-07 12:35:51.452014,Mill Complex,processing,Shaft 2,50.216843,-114.184159,Evening,WKR4093,Maintenance,Other,1,True,0,0,True,5.25,60,,24.4,74.4
RPT10802,2025-10-24 15:57:51.452014,Lakeview Shaft,underground,Conveyor,49.834873,-115.10667,Day,WKR5234,Operator,Other,5,True,0,0,True,175.46,92,,28.4,-13.5
RPT10803,2025-11-15 07:37:51.452014,Mill Complex,processing,Crusher,50.212958,-114.208395,Day,WKR2837,Processing Technician,Environmental,5,True,0,0,False,,100,,20.2,61.6
RPT10804,2025-06-14 11:37:51.452014,Surface Operations,surface,Shaft 1,50.047845,-114.297498,Day,WKR3220,Operator,Slip/Trip,1,True,1,0,True,3.82,24,,27.5,37.2
RPT10805,2025-09-06 10:30:51.452014,North Ridge Mine,underground,Maintenance Bay,50.131652,-114.006337,Day,WKR6328,Processing Technician,Equipment Interference,3,True,0,0,False,,59,EQ678,28.5,6.6
RPT10806,2025-10-24 08:12:51.452014,Mill Complex,processing,Mill Floor,50.20815,-114.182216,Day,WKR4027,Operator,Slip/Trip,2,True,0,0,False,,46,,17.5,75.5
RPT10807,2025-08-22 20:50:51.452014,Lakeview Shaft,underground,Shaft 1,49.830168,-115.135413,Day,WKR3071,Operator,Environmental,1,True,0,0,False,,47,,33.0,-11.8
RPT10808,2025-10-09 12:39:51.452014,Surface Operations,surface,Maintenance Bay,50.060684,-114.292593,Day,WKR2503,Safety Officer,Other,5,False,0,1,False,,100,,26.4,34.7
RPT10809,2025-10-14 08:06:51.452014,Lakeview Shaft,underground,Crusher,49.839066,-115.135229,Day,WKR7428,Operator,Slip/Trip,1,True,0,0,False,,39,,27.7,4.6
RPT10810,2025-09-05 13:23:51.452014,Lakeview Shaft,underground,Loading Bay,49.832905,-115.125163,Night,WKR1577,Engineer,Electrical,2,True,0,0,True,5.81,75,EQ839,38.7,6.7
RPT10811,2025-08-01 19:21:51.452014,Lakeview Shaft,underground,Loading Bay,49.845074,-115.1246,Evening,WKR7578,Processing Technician,Visibility,3,True,0,0,True,29.64,72,,32.2,3.7
RPT10812,2025-07-28 10:16:51.452014,Surface Operations,surface,Loading Bay,50.063802,-114.302331,Day,WKR1023,Logistics,Visibility,3,True,0,0,False,,67,,18.9,39.2
RPT10813,2025-11-06 08:40:51.452014,North Ridge Mine,underground,Surface Pit,50.120608,-114.010107,Day,WKR7779,Operator,Equipment Interference,1,False,1,0,True,8.65,64,EQ730,33.6,-2.9
RPT10814,2025-09-12 20:26:51.452014,North Ridge Mine,underground,Maintenance Bay,50.108013,-114.031998,Day,WKR9628,Operator,Environmental,2,True,0,0,True,5.56,53,,26.5,11.7
RPT10815,2025-09-29 06:33:51.452014,North Ridge Mine,underground,Loading Bay,50.113827,-114.030464,Day,WKR8310,Supervisor,Ground Instability,2,True,0,0,False,,62,,32.6,4.9
RPT10816,2025-11-02 20:07:51.452014,Mill Complex,processing,Crusher,50.173285,-114.198531,Day,WKR1576,Engineer,Equipment Interference,2,True,1,0,True,11.59,60,EQ704,19.7,53.8
RPT10817,2025-09-24 06:58:51.452014,North Ridge Mine,underground,Shaft 2,50.131781,-114.024813,Evening,WKR4024,Logistics,Slip/Trip,2,True,0,0,False,,68,,31.2,27.0
RPT10818,2025-10-01 19:04:51.452014,Mill Complex,processing,Surface Pit,50.216,-114.192932,Day,WKR2353,Maintenance,Fire/Explosion,5,False,0,0,True,167.12,98,EQ513,19.5,55.6
RPT10819,2025-06-13 20:18:51.452014,North Ridge Mine,underground,Conveyor,50.123598,-114.024271,Day,WKR4347,Safety Officer,Electrical,2,True,0,0,True,10.93,40,EQ394,32.5,13.3
RPT10820,2025-06-10 08:32:51.452014,Lakeview Shaft,underground,Surface Pit,49.842029,-115.13181,Night,WKR8246,Supervisor,Ground Instability,3,True,0,0,True,34.11,69,,32.1,3.0
RPT10821,2025-09-14 12:57:51.452014,Lakeview Shaft,underground,Mill Floor,49.852427,-115.109868,Day,WKR5229,Logistics,Environmental,2,True,0,0,True,13.07,65,,29.8,-4.1
RPT10822,2025-09-08 13:38:51.452014,North Ridge Mine,underground,Surface Pit,50.115409,-114.01793,Day,WKR3521,Operator,Equipment Interference,2,False,0,0,True,9.69,75,EQ531,27.7,-8.4
RPT10823,2025-07-21 05:32:51.452014,North Ridge Mine,underground,Maintenance Bay,50.101155,-114.022546,Evening,WKR8574,Operator,Electrical,3,True,0,0,True,63.17,73,EQ673,32.2,-9.3
RPT10824,2025-07-22 10:03:51.452014,North Ridge Mine,underground,Mill Floor,50.10743,-114.009612,Night,WKR9227,Supervisor,Equipment Interference,2,True,0,0,True,6.05,52,EQ230,33.7,-6.9
RPT10825,2025-09-28 14:34:51.452014,North Ridge Mine,underground,Shaft 1,50.142577,-114.021843,Evening,WKR1860,Operator,Ergonomics,5,True,0,0,False,,68,,35.2,-21.9
RPT10826,2025-10-27 07:56:51.452014,North Ridge Mine,underground,Conveyor,50.116972,-114.024562,Day,WKR4126,Operator,Chemical,1,True,1,0,True,4.98,38,,29.0,-7.6
RPT10827,2025-11-08 02:47:51.452014,Mill Complex,processing,Loading Bay,50.201751,-114.209833,Evening,WKR1049,Safety Officer,Environmental,2,True,0,0,True,9.21,61,,25.8,37.2
RPT10828,2025-08-04 04:50:51.452014,Surface Operations,surface,Shaft 2,50.048233,-114.305098,Night,WKR1686,Operator,Environmental,3,True,0,0,True,22.19,55,,25.7,72.6
RPT10829,2025-07-09 11:52:51.452014,Lakeview Shaft,underground,Shaft 1,49.861724,-115.123375,Day,WKR1940,Maintenance,Visibility,1,True,0,0,True,5.34,36,,32.5,40.3
RPT10830,2025-11-11 09:17:51.452014,Surface Operations,surface,Shaft 2,50.030388,-114.324119,Evening,WKR4368,Engineer,Ground Instability,1,True,1,0,False,,39,,23.8,35.6
RPT10831,2025-11-11 19:03:51.452014,Mill Complex,processing,Maintenance Bay,50.193375,-114.201878,Evening,WKR6082,Supervisor,Slip/Trip,3,True,0,0,True,14.76,62,,23.1,32.1
RPT10832,2025-07-25 12:29:51.452014,Lakeview Shaft,underground,Crusher,49.864607,-115.126728,Evening,WKR8274,Supervisor,Slip/Trip,1,False,0,0,True,2.99,60,,19.7,-2.0
RPT10833,2025-06-30 05:47:51.452014,Mill Complex,processing,Mill Floor,50.189777,-114.190468,Evening,WKR1827,Supervisor,Ground Instability,1,True,0,0,False,,49,,19.6,43.1
RPT10834,2025-09-03 03:12:51.452014,Mill Complex,processing,Surface Pit,50.190573,-114.192892,Night,WKR3040,Engineer,Equipment Interference,3,False,0,0,True,10.73,86,EQ177,20.1,39.8
RPT10835,2025-08-12 12:22:51.452014,Lakeview Shaft,underground,Conveyor,49.8568,-115.114845,Evening,WKR8637,Safety Officer,Slip/Trip,2,True,0,0,True,25.87,64,,32.5,37.3
RPT10836,2025-06-01 03:53:51.452014,North Ridge Mine,underground,Loading Bay,50.102231,-114.0129,Day,WKR3102,Logistics,Slip/Trip,3,True,0,0,True,41.93,47,,33.9,-5.9
RPT10837,2025-06-21 11:29:51.452014,Mill Complex,processing,Mill Floor,50.200551,-114.194159,Day,WKR9716,Operator,Equipment Interference,2,True,0,0,False,,72,EQ924,24.6,17.9
RPT10838,2025-05-28 14:30:51.452014,Lakeview Shaft,underground,Shaft 2,49.852665,-115.111499,Day,WKR8799,Logistics,Other,1,True,0,0,False,,46,,31.2,-5.1
RPT10839,2025-11-22 16:44:51.452014,Lakeview Shaft,underground,Shaft 1,49.836222,-115.125433,Night,WKR8704,Safety Officer,Other,4,False,0,0,True,32.93,98,,24.2,6.0
RPT10840,2025-06-27 07:40:51.452014,Mill Complex,processing,Surface Pit,50.196209,-114.210655,Day,WKR6654,Maintenance,Other,1,True,0,0,True,8.35,55,,22.0,32.3
RPT10841,2025-07-27 23:30:51.452014,North Ridge Mine,underground,Crusher,50.139179,-114.034897,Day,WKR6433,Maintenance,Electrical,1,True,0,0,True,4.62,52,EQ205,34.2,22.9
RPT10842,2025-06-10 11:25:51.452014,Lakeview Shaft,underground,Shaft 2,49.857103,-115.117224,Day,WKR1767,Geologist,Other,1,True,1,0,False,,36,,28.3,29.8
RPT10843,2025-07-25 23:39:51.452014,North Ridge Mine,underground,Surface Pit,50.119551,-114.030025,Evening,WKR3849,Safety Officer,Equipment Interference,2,True,0,0,True,5.63,49,EQ509,24.9,4.9
RPT10844,2025-09-17 07:21:51.452014,Mill Complex,processing,Crusher,50.21933,-114.184245,Night,WKR1833,Operator,Slip/Trip,5,False,0,0,True,264.12,100,,23.2,54.0
RPT10845,2025-07-07 06:11:51.452014,Surface Operations,surface,Mill Floor,50.039977,-114.299557,Night,WKR3806,Operator,Environmental,4,True,0,0,True,290.2,85,,17.1,44.0
RPT10846,2025-11-12 04:08:51.452014,Surface Operations,surface,Shaft 2,50.052518,-114.301781,Day,WKR4683,Engineer,Visibility,1,True,0,0,True,1.92,42,,24.6,63.3
RPT10847,2025-11-02 18:16:51.452014,Surface Operations,surface,Crusher,50.035457,-114.306867,Night,WKR2604,Processing Technician,Fire/Explosion,5,False,0,0,True,366.46,96,EQ363,21.4,61.9
RPT10848,2025-10-11 03:27:51.452014,Surface Operations,surface,Conveyor,50.06045,-114.321435,Day,WKR8562,Operator,Ergonomics,3,True,0,0,True,96.85,82,,22.2,35.1
RPT10849,2025-11-15 17:39:51.452014,Mill Complex,processing,Crusher,50.191633,-114.199525,Day,WKR8643,Operator,Visibility,1,True,0,0,True,5.75,47,,24.7,30.5
RPT10850,2025-09-17 21:23:51.452014,Surface Operations,surface,Crusher,50.032046,-114.301172,Night,WKR2331,Operator,Ground Instability,4,True,0,0,True,44.66,80,,11.7,52.2
RPT10851,2025-06-14 00:03:51.452014,Mill Complex,processing,Loading Bay,50.199379,-114.193011,Day,WKR1879,Supervisor,Electrical,3,False,0,0,True,12.18,76,EQ852,23.0,71.2
RPT10852,2025-10-28 17:02:51.452014,North Ridge Mine,underground,Shaft 1,50.112255,-114.031173,Day,WKR8290,Maintenance,Ground Instability,2,False,1,0,True,4.55,66,,31.1,-4.4
RPT10853,2025-06-21 02:55:51.452014,Surface Operations,surface,Loading Bay,50.036084,-114.329561,Night,WKR1154,Engineer,Ergonomics,2,True,0,0,False,,79,,24.6,70.9
RPT10854,2025-07-10 08:06:51.452014,Lakeview Shaft,underground,Crusher,49.861652,-115.10859,Day,WKR7419,Processing Technician,Slip/Trip,1,True,0,0,True,3.87,37,,28.2,4.9
